tipo_oggetto,nome_oggetto,file_origine,simbolo_o_migration,categoria,prodotto_target,azione_futura,modalità_condivisione,decisione,dati_o_finalità,dipendenze,motivazione,note
indice,"create index profile_language_service_specializations_specialization_idx on public.profile_language_service_specializations using btree (specialization_id);",supabase/migrations/20260718190814_create_profile_language_service_specializations_table.sql,20260718190814_create_profile_language_service_specializations_table.sql:29,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Catalogo o utilità tecnica neutrale,"Ricostruzione statica; statement multilinea nel file origine"
rls_enablement,"alter table public.profile_language_service_specializations enable row level security;",supabase/migrations/20260718190814_create_profile_language_service_specializations_table.sql,20260718190814_create_profile_language_service_specializations_table.sql:31,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Catalogo o utilità tecnica neutrale,"Ricostruzione statica; statement multilinea nel file origine"
policy_rls,"create policy ""Public can view specializations of active services""",supabase/migrations/20260718190814_create_profile_language_service_specializations_table.sql,20260718190814_create_profile_language_service_specializations_table.sql:38,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Catalogo o utilità tecnica neutrale,"Ricostruzione statica; statement multilinea nel file origine"
policy_rls,"create policy ""Users can view their own service specializations""",supabase/migrations/20260718190814_create_profile_language_service_specializations_table.sql,20260718190814_create_profile_language_service_specializations_table.sql:87,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Catalogo o utilità tecnica neutrale,"Ricostruzione statica; statement multilinea nel file origine"
policy_rls,"create policy ""Users can add specializations to their own services""",supabase/migrations/20260718190814_create_profile_language_service_specializations_table.sql,20260718190814_create_profile_language_service_specializations_table.sql:103,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Catalogo o utilità tecnica neutrale,"Ricostruzione statica; statement multilinea nel file origine"
policy_rls,"create policy ""Users can remove specializations from their own services""",supabase/migrations/20260718190814_create_profile_language_service_specializations_table.sql,20260718190814_create_profile_language_service_specializations_table.sql:125,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Catalogo o utilità tecnica neutrale,"Ricostruzione statica; statement multilinea nel file origine"
grant,"grant select on public.profile_language_service_specializations to anon;",supabase/migrations/20260718190814_create_profile_language_service_specializations_table.sql,20260718190814_create_profile_language_service_specializations_table.sql:142,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Catalogo o utilità tecnica neutrale,"Ricostruzione statica; statement multilinea nel file origine"
grant,"grant select, insert, delete on public.profile_language_service_specializations to authenticated;",supabase/migrations/20260718190814_create_profile_language_service_specializations_table.sql,20260718190814_create_profile_language_service_specializations_table.sql:144,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Catalogo o utilità tecnica neutrale,"Ricostruzione statica; statement multilinea nel file origine"
tabella,create table public.business_sectors (,supabase/migrations/20260718192646_create_business_sectors_table.sql,20260718192646_create_business_sectors_table.sql:14,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Catalogo o utilità tecnica neutrale,"Ricostruzione statica; statement multilinea nel file origine"
indice,"create unique index business_sectors_slug_idx on public.business_sectors (lower(trim(slug)));",supabase/migrations/20260718192646_create_business_sectors_table.sql,20260718192646_create_business_sectors_table.sql:48,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Catalogo o utilità tecnica neutrale,"Ricostruzione statica; statement multilinea nel file origine"
indice,"create index business_sectors_is_active_idx on public.business_sectors using btree (is_active);",supabase/migrations/20260718192646_create_business_sectors_table.sql,20260718192646_create_business_sectors_table.sql:50,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Catalogo o utilità tecnica neutrale,"Ricostruzione statica; statement multilinea nel file origine"
indice,"create index business_sectors_sort_order_idx on public.business_sectors using btree (sort_order);",supabase/migrations/20260718192646_create_business_sectors_table.sql,20260718192646_create_business_sectors_table.sql:52,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Catalogo o utilità tecnica neutrale,"Ricostruzione statica; statement multilinea nel file origine"
rls_enablement,"alter table public.business_sectors enable row level security;",supabase/migrations/20260718192646_create_business_sectors_table.sql,20260718192646_create_business_sectors_table.sql:54,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Catalogo o utilità tecnica neutrale,"Ricostruzione statica; statement multilinea nel file origine"
policy_rls,"create policy ""Public can view active business sectors""",supabase/migrations/20260718192646_create_business_sectors_table.sql,20260718192646_create_business_sectors_table.sql:59,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Catalogo o utilità tecnica neutrale,"Ricostruzione statica; statement multilinea nel file origine"
grant,"grant select on public.business_sectors to anon, authenticated;",supabase/migrations/20260718192646_create_business_sectors_table.sql,20260718192646_create_business_sectors_table.sql:65,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Catalogo o utilità tecnica neutrale,"Ricostruzione statica; statement multilinea nel file origine"
funzione_sql,create or replace function public.set_business_sectors_updated_at (),supabase/migrations/20260718192646_create_business_sectors_table.sql,20260718192646_create_business_sectors_table.sql:68,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Catalogo o utilità tecnica neutrale,"Ricostruzione statica; statement multilinea nel file origine"
trigger,create trigger business_sectors_set_updated_at,supabase/migrations/20260718192646_create_business_sectors_table.sql,20260718192646_create_business_sectors_table.sql:80,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Catalogo o utilità tecnica neutrale,"Ricostruzione statica; statement multilinea nel file origine"
tabella,create table public.training_course_types (,supabase/migrations/20260718192647_create_training_course_types_table.sql,20260718192647_create_training_course_types_table.sql:20,CONDIVISO,Entrambi con implementazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Fondazione tecnica neutrale,"Ricostruzione statica; statement multilinea nel file origine"
indice,"create unique index training_course_types_slug_idx on public.training_course_types (lower(trim(slug)));",supabase/migrations/20260718192647_create_training_course_types_table.sql,20260718192647_create_training_course_types_table.sql:75,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Catalogo o utilità tecnica neutrale,"Ricostruzione statica; statement multilinea nel file origine"
indice,"create index training_course_types_category_idx on public.training_course_types using btree (category);",supabase/migrations/20260718192647_create_training_course_types_table.sql,20260718192647_create_training_course_types_table.sql:79,CONDIVISO,Entrambi con implementazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Fondazione tecnica neutrale,"Ricostruzione statica; statement multilinea nel file origine"
indice,"create index training_course_types_is_active_idx on public.training_course_types using btree (is_active);",supabase/migrations/20260718192647_create_training_course_types_table.sql,20260718192647_create_training_course_types_table.sql:81,CONDIVISO,Entrambi con implementazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Fondazione tecnica neutrale,"Ricostruzione statica; statement multilinea nel file origine"
indice,"create index training_course_types_sort_order_idx on public.training_course_types using btree (sort_order);",supabase/migrations/20260718192647_create_training_course_types_table.sql,20260718192647_create_training_course_types_table.sql:83,CONDIVISO,Entrambi con implementazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Fondazione tecnica neutrale,"Ricostruzione statica; statement multilinea nel file origine"
rls_enablement,"alter table public.training_course_types enable row level security;",supabase/migrations/20260718192647_create_training_course_types_table.sql,20260718192647_create_training_course_types_table.sql:85,CONDIVISO,Entrambi con implementazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Fondazione tecnica neutrale,"Ricostruzione statica; statement multilinea nel file origine"
policy_rls,"create policy ""Public can view active course types""",supabase/migrations/20260718192647_create_training_course_types_table.sql,20260718192647_create_training_course_types_table.sql:90,CONDIVISO,Entrambi con implementazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Fondazione tecnica neutrale,"Ricostruzione statica; statement multilinea nel file origine"
grant,"grant select on public.training_course_types to anon, authenticated;",supabase/migrations/20260718192647_create_training_course_types_table.sql,20260718192647_create_training_course_types_table.sql:96,CONDIVISO,Entrambi con implementazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Fondazione tecnica neutrale,"Ricostruzione statica; statement multilinea nel file origine"
funzione_sql,create or replace function public.set_training_course_types_updated_at (),supabase/migrations/20260718192647_create_training_course_types_table.sql,20260718192647_create_training_course_types_table.sql:99,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Catalogo o utilità tecnica neutrale,"Ricostruzione statica; statement multilinea nel file origine"
trigger,create trigger training_course_types_set_updated_at,supabase/migrations/20260718192647_create_training_course_types_table.sql,20260718192647_create_training_course_types_table.sql:111,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Catalogo o utilità tecnica neutrale,"Ricostruzione statica; statement multilinea nel file origine"
tabella,create table public.training_delivery_modes (,supabase/migrations/20260718192648_create_training_delivery_modes_and_venue_types_tables.sql,20260718192648_create_training_delivery_modes_and_venue_types_tables.sql:21,CONDIVISO,Entrambi con implementazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Fondazione tecnica neutrale,"Ricostruzione statica; statement multilinea nel file origine"
indice,"create unique index training_delivery_modes_slug_idx on public.training_delivery_modes (lower(trim(slug)));",supabase/migrations/20260718192648_create_training_delivery_modes_and_venue_types_tables.sql,20260718192648_create_training_delivery_modes_and_venue_types_tables.sql:53,CONDIVISO,Entrambi con versioni indipendenti,ESTRARRE_O_DUPLICARE,PACKAGE_VERSIONATO,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Catalogo o utilità tecnica neutrale,"Ricostruzione statica; statement multilinea nel file origine"
indice,"create index training_delivery_modes_is_active_idx on public.training_delivery_modes using btree (is_active);",supabase/migrations/20260718192648_create_training_delivery_modes_and_venue_types_tables.sql,20260718192648_create_training_delivery_modes_and_venue_types_tables.sql:55,CONDIVISO,Entrambi con implementazioni autonome,DUPLICAZIONE_CONTROLLATA,DUPLICAZIONE_CONTROLLATA,DEFINITIVA,"schema, sicurezza o accesso dati","PostgreSQL,Supabase",Fondazione tecnica neutrale,"Ricostruzione statica; statement multilinea nel file origine"
